,Timestamp,Ping (ms)
2175,Sat Feb 11 11:14:50 2023,10.755062103271484
2176,Sat Feb 11 11:14:51 2023,25.52175521850586
2177,Sat Feb 11 11:14:52 2023,10.400772094726562
2178,Sat Feb 11 11:14:53 2023,23.651838302612305
2179,Sat Feb 11 11:14:54 2023,10.436058044433594
2180,Sat Feb 11 11:14:55 2023,24.056196212768555
2181,Sat Feb 11 11:14:56 2023,23.883581161499023
2182,Sat Feb 11 11:14:57 2023,25.272607803344727
2183,Sat Feb 11 11:14:58 2023,10.498046875
2184,Sat Feb 11 11:14:59 2023,26.050806045532227
2185,Sat Feb 11 11:15:00 2023,10.29658317565918
2186,Sat Feb 11 11:15:01 2023,23.990392684936523
2187,Sat Feb 11 11:15:02 2023,12.308359146118164
2188,Sat Feb 11 11:15:03 2023,46.874284744262695
2189,Sat Feb 11 11:15:04 2023,10.54692268371582
2190,Sat Feb 11 11:15:05 2023,24.02210235595703
2191,Sat Feb 11 11:15:06 2023,10.533332824707031
2192,Sat Feb 11 11:15:07 2023,38.30289840698242
2193,Sat Feb 11 11:15:08 2023,30.264854431152344
2194,Sat Feb 11 11:15:09 2023,23.020029067993164
2195,Sat Feb 11 11:15:10 2023,10.010004043579102
2196,Sat Feb 11 11:15:11 2023,24.02186393737793
2197,Sat Feb 11 11:15:12 2023,29.612302780151367
2198,Sat Feb 11 11:15:13 2023,10.225057601928711
2199,Sat Feb 11 11:15:14 2023,25.23350715637207
2200,Sat Feb 11 11:15:15 2023,32.03129768371582
2201,Sat Feb 11 11:15:16 2023,10.07843017578125
2202,Sat Feb 11 11:15:17 2023,24.335384368896484
2203,Sat Feb 11 11:15:18 2023,10.276079177856445
2204,Sat Feb 11 11:15:20 2023,46.228885650634766
2205,Sat Feb 11 11:15:21 2023,23.63729476928711
2206,Sat Feb 11 11:15:22 2023,45.88508605957031
2207,Sat Feb 11 11:15:23 2023,30.19857406616211
2208,Sat Feb 11 11:15:24 2023,11.011838912963867
2209,Sat Feb 11 11:15:25 2023,10.152101516723633
2210,Sat Feb 11 11:15:26 2023,30.823707580566406
2211,Sat Feb 11 11:15:27 2023,9.999275207519531
2212,Sat Feb 11 11:15:28 2023,23.913860321044922
2213,Sat Feb 11 11:15:29 2023,31.460285186767578
2214,Sat Feb 11 11:15:30 2023,47.840118408203125
2215,Sat Feb 11 11:15:31 2023,23.821353912353516
2216,Sat Feb 11 11:15:32 2023,48.04515838623047
2217,Sat Feb 11 11:15:33 2023,24.021625518798828
2218,Sat Feb 11 11:15:34 2023,32.01484680175781
2219,Sat Feb 11 11:15:35 2023,9.88316535949707
2220,Sat Feb 11 11:15:36 2023,32.01746940612793
2221,Sat Feb 11 11:15:37 2023,10.251998901367188
2222,Sat Feb 11 11:15:38 2023,10.010480880737305
2223,Sat Feb 11 11:15:39 2023,31.028270721435547
2224,Sat Feb 11 11:15:40 2023,23.7734317779541
2225,Sat Feb 11 11:15:41 2023,23.50163459777832
2226,Sat Feb 11 11:15:42 2023,23.6971378326416
2227,Sat Feb 11 11:15:43 2023,23.474454879760742
2228,Sat Feb 11 11:15:44 2023,47.273874282836914
2229,Sat Feb 11 11:15:45 2023,45.55058479309082
2230,Sat Feb 11 11:15:46 2023,46.58365249633789
2231,Sat Feb 11 11:15:47 2023,31.00275993347168
2232,Sat Feb 11 11:15:49 2023,24.378061294555664
2233,Sat Feb 11 11:15:50 2023,10.102987289428711
2234,Sat Feb 11 11:15:51 2023,10.884523391723633
2235,Sat Feb 11 11:15:52 2023,31.06856346130371
2236,Sat Feb 11 11:15:53 2023,10.001897811889648
2237,Sat Feb 11 11:15:54 2023,32.02033042907715
2238,Sat Feb 11 11:15:55 2023,23.995637893676758
2239,Sat Feb 11 11:15:56 2023,10.032176971435547
2240,Sat Feb 11 11:15:57 2023,24.013280868530273
2241,Sat Feb 11 11:15:58 2023,25.39348602294922
2242,Sat Feb 11 11:15:59 2023,24.0936279296875
2243,Sat Feb 11 11:16:00 2023,46.17667198181152
2244,Sat Feb 11 11:16:01 2023,24.020671844482422
2245,Sat Feb 11 11:16:02 2023,24.76811408996582
2246,Sat Feb 11 11:16:03 2023,10.093927383422852
2247,Sat Feb 11 11:16:04 2023,24.6584415435791
2248,Sat Feb 11 11:16:05 2023,14.013290405273438
2249,Sat Feb 11 11:16:06 2023,47.02353477478027
2250,Sat Feb 11 11:16:07 2023,23.020505905151367
2251,Sat Feb 11 11:16:08 2023,10.19144058227539
2252,Sat Feb 11 11:16:09 2023,10.009050369262695
2253,Sat Feb 11 11:16:10 2023,32.029151916503906
2254,Sat Feb 11 11:16:11 2023,10.009050369262695
2255,Sat Feb 11 11:16:12 2023,23.021221160888672
2256,Sat Feb 11 11:16:13 2023,22.02010154724121
2257,Sat Feb 11 11:16:14 2023,23.021221160888672
2258,Sat Feb 11 11:16:15 2023,23.385286331176758
2259,Sat Feb 11 11:16:16 2023,10.14566421508789
2260,Sat Feb 11 11:16:17 2023,47.01709747314453
2261,Sat Feb 11 11:16:18 2023,10.412931442260742
2262,Sat Feb 11 11:16:19 2023,9.789466857910156
2263,Sat Feb 11 11:16:20 2023,11.30223274230957
2264,Sat Feb 11 11:16:21 2023,24.313688278198242
2265,Sat Feb 11 11:16:23 2023,46.6303825378418
2266,Sat Feb 11 11:16:24 2023,24.765491485595703
2267,Sat Feb 11 11:16:25 2023,47.457218170166016
2268,Sat Feb 11 11:16:26 2023,24.149417877197266
2269,Sat Feb 11 11:16:27 2023,23.504972457885742
2270,Sat Feb 11 11:16:28 2023,32.00984001159668
2271,Sat Feb 11 11:16:29 2023,9.381771087646484
2272,Sat Feb 11 11:16:30 2023,31.00895881652832
2273,Sat Feb 11 11:16:31 2023,12.000322341918945
2274,Sat Feb 11 11:16:32 2023,10.167598724365234
2275,Sat Feb 11 11:16:33 2023,23.51832389831543
2276,Sat Feb 11 11:16:34 2023,31.524658203125
2277,Sat Feb 11 11:16:35 2023,23.791790008544922
2278,Sat Feb 11 11:16:36 2023,23.021221160888672
2279,Sat Feb 11 11:16:37 2023,24.020910263061523
2280,Sat Feb 11 11:16:38 2023,23.020267486572266
2281,Sat Feb 11 11:16:39 2023,32.0286750793457
2282,Sat Feb 11 11:16:40 2023,10.009050369262695
2283,Sat Feb 11 11:16:41 2023,9.505033493041992
2284,Sat Feb 11 11:16:42 2023,46.92721366882324
2285,Sat Feb 11 11:16:43 2023,23.343324661254883
2286,Sat Feb 11 11:16:44 2023,24.02210235595703
2287,Sat Feb 11 11:16:45 2023,23.578405380249023
2288,Sat Feb 11 11:16:46 2023,48.14291000366211
2289,Sat Feb 11 11:16:47 2023,22.81951904296875
2290,Sat Feb 11 11:16:48 2023,23.755311965942383
2291,Sat Feb 11 11:16:49 2023,9.715557098388672
2292,Sat Feb 11 11:16:50 2023,10.008573532104492
2293,Sat Feb 11 11:16:51 2023,10.209321975708008
2294,Sat Feb 11 11:16:52 2023,9.997129440307617
2295,Sat Feb 11 11:16:53 2023,10.99848747253418
2296,Sat Feb 11 11:16:55 2023,23.73337745666504
2297,Sat Feb 11 11:16:56 2023,47.00922966003418
2298,Sat Feb 11 11:16:57 2023,22.98903465270996
2299,Sat Feb 11 11:16:58 2023,23.650646209716797
2300,Sat Feb 11 11:16:59 2023,24.894237518310547
2301,Sat Feb 11 11:17:00 2023,24.114608764648438
2302,Sat Feb 11 11:17:01 2023,23.0405330657959
2303,Sat Feb 11 11:17:02 2023,10.689496994018555
2304,Sat Feb 11 11:17:03 2023,24.32870864868164
2305,Sat Feb 11 11:17:04 2023,11.01231575012207
2306,Sat Feb 11 11:17:05 2023,10.009527206420898
2307,Sat Feb 11 11:17:06 2023,30.870437622070312
2308,Sat Feb 11 11:17:07 2023,10.008811950683594
2309,Sat Feb 11 11:17:08 2023,22.914886474609375
2310,Sat Feb 11 11:17:09 2023,9.999752044677734
2311,Sat Feb 11 11:17:10 2023,30.89165687561035
2312,Sat Feb 11 11:17:11 2023,23.834705352783203
2313,Sat Feb 11 11:17:12 2023,25.022268295288086
2314,Sat Feb 11 11:17:13 2023,23.001909255981445
2315,Sat Feb 11 11:17:14 2023,11.993646621704102
2316,Sat Feb 11 11:17:15 2023,11.182069778442383
2317,Sat Feb 11 11:17:16 2023,23.724794387817383
2318,Sat Feb 11 11:17:17 2023,10.345697402954102
2319,Sat Feb 11 11:17:18 2023,23.8950252532959
2320,Sat Feb 11 11:17:19 2023,10.009288787841797
2321,Sat Feb 11 11:17:20 2023,10.117769241333008
2322,Sat Feb 11 11:17:21 2023,24.698495864868164
2323,Sat Feb 11 11:17:22 2023,31.174421310424805
2324,Sat Feb 11 11:17:23 2023,23.585081100463867
2325,Sat Feb 11 11:17:24 2023,23.713111877441406
2326,Sat Feb 11 11:17:25 2023,9.326696395874023
2327,Sat Feb 11 11:17:26 2023,29.026031494140625
2328,Sat Feb 11 11:17:27 2023,10.488748550415039
2329,Sat Feb 11 11:17:28 2023,9.336233139038086
2330,Sat Feb 11 11:17:29 2023,10.32710075378418
2331,Sat Feb 11 11:17:31 2023,31.764745712280273
2332,Sat Feb 11 11:17:32 2023,23.57959747314453
2333,Sat Feb 11 11:17:33 2023,23.86188507080078
2334,Sat Feb 11 11:17:34 2023,23.718595504760742
2335,Sat Feb 11 11:17:35 2023,24.820566177368164
2336,Sat Feb 11 11:17:36 2023,11.013507843017578
2337,Sat Feb 11 11:17:37 2023,23.691415786743164
2338,Sat Feb 11 11:17:38 2023,30.949831008911133
2339,Sat Feb 11 11:17:39 2023,31.212329864501953
2340,Sat Feb 11 11:17:40 2023,10.524511337280273
2341,Sat Feb 11 11:17:41 2023,30.81035614013672
2342,Sat Feb 11 11:17:42 2023,31.167268753051758
2343,Sat Feb 11 11:17:43 2023,9.388923645019531
2344,Sat Feb 11 11:17:44 2023,30.70068359375
2345,Sat Feb 11 11:17:45 2023,23.39625358581543
2346,Sat Feb 11 11:17:46 2023,23.02098274230957
2347,Sat Feb 11 11:17:47 2023,23.998022079467773
2348,Sat Feb 11 11:17:48 2023,23.014307022094727
2349,Sat Feb 11 11:17:49 2023,10.009288787841797
2350,Sat Feb 11 11:17:50 2023,31.00275993347168
2351,Sat Feb 11 11:17:51 2023,23.579120635986328
2352,Sat Feb 11 11:17:52 2023,9.305953979492188
2353,Sat Feb 11 11:17:53 2023,10.100364685058594
2354,Sat Feb 11 11:17:54 2023,23.75626564025879
2355,Sat Feb 11 11:17:55 2023,23.733139038085938
2356,Sat Feb 11 11:17:56 2023,23.189783096313477
2357,Sat Feb 11 11:17:57 2023,10.806083679199219
2358,Sat Feb 11 11:17:58 2023,25.773048400878906
2359,Sat Feb 11 11:17:59 2023,9.871244430541992
2360,Sat Feb 11 11:18:00 2023,23.622512817382812
2361,Sat Feb 11 11:18:01 2023,10.561704635620117
2362,Sat Feb 11 11:18:02 2023,23.418188095092773
2363,Sat Feb 11 11:18:03 2023,31.990766525268555
2364,Sat Feb 11 11:18:04 2023,10.46299934387207
2365,Sat Feb 11 11:18:05 2023,29.585838317871094
2366,Sat Feb 11 11:18:07 2023,46.337127685546875
2367,Sat Feb 11 11:18:08 2023,23.9412784576416
2368,Sat Feb 11 11:18:09 2023,24.794578552246094
2369,Sat Feb 11 11:18:10 2023,31.170129776000977
2370,Sat Feb 11 11:18:11 2023,33.977508544921875
2371,Sat Feb 11 11:18:12 2023,31.001567840576172
2372,Sat Feb 11 11:18:13 2023,27.36377716064453
2373,Sat Feb 11 11:18:14 2023,31.847476959228516
2374,Sat Feb 11 11:18:15 2023,28.140544891357422
2375,Sat Feb 11 11:18:16 2023,31.17680549621582
2376,Sat Feb 11 11:18:17 2023,27.442455291748047
2377,Sat Feb 11 11:18:18 2023,10.123014450073242
2378,Sat Feb 11 11:18:19 2023,10.126590728759766
2379,Sat Feb 11 11:18:20 2023,23.575544357299805
2380,Sat Feb 11 11:18:21 2023,12.891292572021484
2381,Sat Feb 11 11:18:22 2023,45.55320739746094
2382,Sat Feb 11 11:18:23 2023,10.014772415161133
2383,Sat Feb 11 11:18:24 2023,24.02210235595703
2384,Sat Feb 11 11:18:25 2023,23.550987243652344
2385,Sat Feb 11 11:18:26 2023,23.343563079833984
2386,Sat Feb 11 11:18:27 2023,32.04941749572754
2387,Sat Feb 11 11:18:28 2023,31.152963638305664
2388,Sat Feb 11 11:18:29 2023,9.858846664428711
2389,Sat Feb 11 11:18:30 2023,46.048641204833984
2390,Sat Feb 11 11:18:31 2023,9.810686111450195
2391,Sat Feb 11 11:18:32 2023,15.543222427368164
2392,Sat Feb 11 11:18:33 2023,30.8687686920166
2393,Sat Feb 11 11:18:34 2023,46.81801795959473
2394,Sat Feb 11 11:18:35 2023,23.940086364746094
2395,Sat Feb 11 11:18:37 2023,46.8902587890625
2396,Sat Feb 11 11:18:38 2023,29.352903366088867
2397,Sat Feb 11 11:18:39 2023,23.300886154174805
2398,Sat Feb 11 11:18:40 2023,10.29825210571289
2399,Sat Feb 11 11:18:41 2023,23.287296295166016
2400,Sat Feb 11 11:18:42 2023,10.605096817016602
2401,Sat Feb 11 11:18:43 2023,25.44856071472168
2402,Sat Feb 11 11:18:44 2023,24.211406707763672
2403,Sat Feb 11 11:18:45 2023,11.48843765258789
2404,Sat Feb 11 11:18:46 2023,10.552406311035156
2405,Sat Feb 11 11:18:47 2023,27.230501174926758
2406,Sat Feb 11 11:18:48 2023,9.003639221191406
2407,Sat Feb 11 11:18:49 2023,22.988319396972656
2408,Sat Feb 11 11:18:50 2023,34.323692321777344
2409,Sat Feb 11 11:18:51 2023,25.649547576904297
2410,Sat Feb 11 11:18:52 2023,10.170221328735352
2411,Sat Feb 11 11:18:53 2023,14.31584358215332
2412,Sat Feb 11 11:18:54 2023,12.196779251098633
2413,Sat Feb 11 11:18:55 2023,10.95128059387207
2414,Sat Feb 11 11:18:56 2023,23.848533630371094
2415,Sat Feb 11 11:18:57 2023,10.591268539428711
2416,Sat Feb 11 11:18:58 2023,33.017873764038086
2417,Sat Feb 11 11:18:59 2023,36.798715591430664
2418,Sat Feb 11 11:19:00 2023,10.211944580078125
2419,Sat Feb 11 11:19:01 2023,24.411678314208984
2420,Sat Feb 11 11:19:02 2023,10.804176330566406
2421,Sat Feb 11 11:19:03 2023,23.88906478881836
2422,Sat Feb 11 11:19:04 2023,24.201154708862305
2423,Sat Feb 11 11:19:05 2023,46.80824279785156
2424,Sat Feb 11 11:19:06 2023,10.57744026184082
2425,Sat Feb 11 11:19:07 2023,24.079322814941406
2426,Sat Feb 11 11:19:08 2023,10.009050369262695
2427,Sat Feb 11 11:19:09 2023,25.64859390258789
2428,Sat Feb 11 11:19:10 2023,26.14116668701172
2429,Sat Feb 11 11:19:12 2023,24.158477783203125
2430,Sat Feb 11 11:19:13 2023,24.98173713684082
2431,Sat Feb 11 11:19:14 2023,24.141788482666016
2432,Sat Feb 11 11:19:15 2023,10.231494903564453
2433,Sat Feb 11 11:19:16 2023,31.015872955322266
2434,Sat Feb 11 11:19:17 2023,24.17778968811035
2435,Sat Feb 11 11:19:18 2023,9.882450103759766
2436,Sat Feb 11 11:19:19 2023,10.177850723266602
2437,Sat Feb 11 11:19:20 2023,30.387401580810547
2438,Sat Feb 11 11:19:21 2023,11.778116226196289
2439,Sat Feb 11 11:19:22 2023,23.47874641418457
2440,Sat Feb 11 11:19:23 2023,10.009050369262695
2441,Sat Feb 11 11:19:24 2023,30.67779541015625
2442,Sat Feb 11 11:19:25 2023,10.093927383422852
2443,Sat Feb 11 11:19:26 2023,29.033899307250977
2444,Sat Feb 11 11:19:27 2023,23.70619773864746
2445,Sat Feb 11 11:19:28 2023,46.564579010009766
2446,Sat Feb 11 11:19:29 2023,11.515617370605469
2447,Sat Feb 11 11:19:30 2023,31.53681755065918
2448,Sat Feb 11 11:19:31 2023,10.205745697021484
2449,Sat Feb 11 11:19:32 2023,23.737430572509766
2450,Sat Feb 11 11:19:33 2023,10.257244110107422
2451,Sat Feb 11 11:19:34 2023,23.020267486572266
2452,Sat Feb 11 11:19:35 2023,31.16297721862793
2453,Sat Feb 11 11:19:36 2023,26.64923667907715
2454,Sat Feb 11 11:19:37 2023,10.937690734863281
2455,Sat Feb 11 11:19:38 2023,47.96576499938965
2456,Sat Feb 11 11:19:39 2023,23.365259170532227
2457,Sat Feb 11 11:19:40 2023,23.946523666381836
2458,Sat Feb 11 11:19:41 2023,24.81698989868164
2459,Sat Feb 11 11:19:42 2023,26.488065719604492
2460,Sat Feb 11 11:19:43 2023,31.04543685913086
2461,Sat Feb 11 11:19:45 2023,31.2497615814209
2462,Sat Feb 11 11:19:46 2023,9.952783584594727
2463,Sat Feb 11 11:19:47 2023,10.222911834716797
2464,Sat Feb 11 11:19:48 2023,11.908769607543945
2465,Sat Feb 11 11:19:49 2023,10.083436965942383
2466,Sat Feb 11 11:19:50 2023,10.51783561706543
2467,Sat Feb 11 11:19:51 2023,75.51956176757812
2468,Sat Feb 11 11:19:52 2023,23.85878562927246
2469,Sat Feb 11 11:19:53 2023,23.190975189208984
2470,Sat Feb 11 11:19:54 2023,46.736717224121094
2471,Sat Feb 11 11:19:55 2023,47.30629920959473
2472,Sat Feb 11 11:19:56 2023,46.45586013793945
2473,Sat Feb 11 11:19:57 2023,23.43463897705078
2474,Sat Feb 11 11:19:58 2023,30.853271484375
2475,Sat Feb 11 11:19:59 2023,31.748533248901367
2476,Sat Feb 11 11:20:00 2023,10.010004043579102
2477,Sat Feb 11 11:20:01 2023,31.601905822753906
2478,Sat Feb 11 11:20:02 2023,14.286279678344727
2479,Sat Feb 11 11:20:03 2023,9.019613265991211
2480,Sat Feb 11 11:20:04 2023,10.009050369262695
2481,Sat Feb 11 11:20:05 2023,10.774612426757812
2482,Sat Feb 11 11:20:06 2023,47.043800354003906
2483,Sat Feb 11 11:20:07 2023,24.045467376708984
2484,Sat Feb 11 11:20:08 2023,23.683547973632812
2485,Sat Feb 11 11:20:09 2023,24.10745620727539
2486,Sat Feb 11 11:20:10 2023,31.259536743164062
2487,Sat Feb 11 11:20:11 2023,25.432348251342773
2488,Sat Feb 11 11:20:12 2023,9.008169174194336
2489,Sat Feb 11 11:20:13 2023,9.830713272094727
2490,Sat Feb 11 11:20:14 2023,45.99332809448242
2491,Sat Feb 11 11:20:16 2023,24.07097816467285
2492,Sat Feb 11 11:20:17 2023,14.012575149536133
2493,Sat Feb 11 11:20:18 2023,23.02074432373047
2494,Sat Feb 11 11:20:19 2023,10.517120361328125
2495,Sat Feb 11 11:20:20 2023,47.322750091552734
2496,Sat Feb 11 11:20:21 2023,31.193256378173828
2497,Sat Feb 11 11:20:22 2023,10.084867477416992
2498,Sat Feb 11 11:20:23 2023,23.53835105895996
2499,Sat Feb 11 11:20:24 2023,10.00523567199707
2500,Sat Feb 11 11:20:25 2023,30.774354934692383
2501,Sat Feb 11 11:20:26 2023,10.008811950683594
2502,Sat Feb 11 11:20:27 2023,10.546207427978516
2503,Sat Feb 11 11:20:28 2023,10.402202606201172
2504,Sat Feb 11 11:20:29 2023,23.752689361572266
2505,Sat Feb 11 11:20:30 2023,10.203361511230469
2506,Sat Feb 11 11:20:31 2023,45.87602615356445
2507,Sat Feb 11 11:20:32 2023,10.009288787841797
2508,Sat Feb 11 11:20:33 2023,23.021459579467773
2509,Sat Feb 11 11:20:34 2023,25.246620178222656
2510,Sat Feb 11 11:20:35 2023,10.886669158935547
2511,Sat Feb 11 11:20:36 2023,9.943485260009766
2512,Sat Feb 11 11:20:37 2023,23.876190185546875
2513,Sat Feb 11 11:20:38 2023,23.852109909057617
2514,Sat Feb 11 11:20:39 2023,24.022340774536133
2515,Sat Feb 11 11:20:40 2023,23.68927001953125
2516,Sat Feb 11 11:20:41 2023,9.832143783569336
2517,Sat Feb 11 11:20:42 2023,9.937286376953125
2518,Sat Feb 11 11:20:43 2023,24.718523025512695
2519,Sat Feb 11 11:20:44 2023,11.528968811035156
2520,Sat Feb 11 11:20:45 2023,10.043144226074219
2521,Sat Feb 11 11:20:46 2023,10.41269302368164
2522,Sat Feb 11 11:20:47 2023,9.348392486572266
2523,Sat Feb 11 11:20:48 2023,10.58197021484375
2524,Sat Feb 11 11:20:49 2023,23.249387741088867
2525,Sat Feb 11 11:20:50 2023,10.648488998413086
2526,Sat Feb 11 11:20:51 2023,24.233341217041016
2527,Sat Feb 11 11:20:52 2023,46.40650749206543
2528,Sat Feb 11 11:20:54 2023,23.827075958251953
2529,Sat Feb 11 11:20:55 2023,23.531436920166016
2530,Sat Feb 11 11:20:56 2023,27.424335479736328
2531,Sat Feb 11 11:20:57 2023,10.471343994140625
2532,Sat Feb 11 11:20:58 2023,23.45561981201172
2533,Sat Feb 11 11:20:59 2023,10.02192497253418
2534,Sat Feb 11 11:21:00 2023,31.182050704956055
2535,Sat Feb 11 11:21:01 2023,30.910491943359375
2536,Sat Feb 11 11:21:02 2023,31.410694122314453
2537,Sat Feb 11 11:21:03 2023,10.416030883789062
2538,Sat Feb 11 11:21:04 2023,17.007112503051758
2539,Sat Feb 11 11:21:05 2023,46.2346076965332
2540,Sat Feb 11 11:21:06 2023,47.53684997558594
2541,Sat Feb 11 11:21:07 2023,31.2652587890625
2542,Sat Feb 11 11:21:08 2023,46.83732986450195
2543,Sat Feb 11 11:21:09 2023,24.93739128112793
2544,Sat Feb 11 11:21:10 2023,24.653196334838867
2545,Sat Feb 11 11:21:11 2023,25.519847869873047
2546,Sat Feb 11 11:21:12 2023,10.132312774658203
2547,Sat Feb 11 11:21:13 2023,10.007619857788086
2548,Sat Feb 11 11:21:14 2023,26.569604873657227
2549,Sat Feb 11 11:21:15 2023,22.910356521606445
2550,Sat Feb 11 11:21:16 2023,17.488718032836914
2551,Sat Feb 11 11:21:17 2023,23.534774780273438
2552,Sat Feb 11 11:21:18 2023,23.08344841003418
2553,Sat Feb 11 11:21:19 2023,23.98848533630371
2554,Sat Feb 11 11:21:20 2023,10.327339172363281
2555,Sat Feb 11 11:21:21 2023,23.492813110351562
2556,Sat Feb 11 11:21:22 2023,23.021221160888672
2557,Sat Feb 11 11:21:23 2023,9.008169174194336
2558,Sat Feb 11 11:21:25 2023,24.02186393737793
2559,Sat Feb 11 11:21:26 2023,31.30173683166504
2560,Sat Feb 11 11:21:27 2023,10.116815567016602
2561,Sat Feb 11 11:21:28 2023,24.749040603637695
2562,Sat Feb 11 11:21:29 2023,11.718273162841797
2563,Sat Feb 11 11:21:30 2023,23.630857467651367
2564,Sat Feb 11 11:21:31 2023,24.906396865844727
2565,Sat Feb 11 11:21:32 2023,30.922412872314453
2566,Sat Feb 11 11:21:33 2023,15.776395797729492
2567,Sat Feb 11 11:21:34 2023,31.383275985717773
2568,Sat Feb 11 11:21:35 2023,31.06093406677246
2569,Sat Feb 11 11:21:36 2023,47.005653381347656
2570,Sat Feb 11 11:21:37 2023,31.00752830505371
2571,Sat Feb 11 11:21:38 2023,46.148061752319336
2572,Sat Feb 11 11:21:39 2023,47.5916862487793
2573,Sat Feb 11 11:21:40 2023,46.91433906555176
2574,Sat Feb 11 11:21:41 2023,45.98808288574219
2575,Sat Feb 11 11:21:42 2023,46.49209976196289
2576,Sat Feb 11 11:21:43 2023,30.54642677307129
2577,Sat Feb 11 11:21:44 2023,24.950742721557617
2578,Sat Feb 11 11:21:45 2023,136.03448867797852
2579,Sat Feb 11 11:21:46 2023,31.62240982055664
2580,Sat Feb 11 11:21:48 2023,30.958890914916992
2581,Sat Feb 11 11:21:49 2023,31.574726104736328
2582,Sat Feb 11 11:21:50 2023,10.17618179321289
2583,Sat Feb 11 11:21:51 2023,47.133684158325195
2584,Sat Feb 11 11:21:52 2023,11.67154312133789
2585,Sat Feb 11 11:21:53 2023,46.75650596618652
2586,Sat Feb 11 11:21:54 2023,30.538558959960938
2587,Sat Feb 11 11:21:55 2023,46.93245887756348
2588,Sat Feb 11 11:21:56 2023,24.415016174316406
2589,Sat Feb 11 11:21:57 2023,23.93174171447754
2590,Sat Feb 11 11:21:58 2023,30.827045440673828
2591,Sat Feb 11 11:21:59 2023,25.83932876586914
2592,Sat Feb 11 11:22:00 2023,30.629873275756836
2593,Sat Feb 11 11:22:01 2023,45.5327033996582
2594,Sat Feb 11 11:22:02 2023,30.068635940551758
2595,Sat Feb 11 11:22:03 2023,31.000137329101562
2596,Sat Feb 11 11:22:04 2023,11.013984680175781
2597,Sat Feb 11 11:22:05 2023,28.84960174560547
2598,Sat Feb 11 11:22:06 2023,11.025428771972656
2599,Sat Feb 11 11:22:07 2023,10.146379470825195
2600,Sat Feb 11 11:22:08 2023,10.440587997436523
2601,Sat Feb 11 11:22:09 2023,28.949260711669922
2602,Sat Feb 11 11:22:10 2023,26.022911071777344
2603,Sat Feb 11 11:22:11 2023,30.376672744750977
2604,Sat Feb 11 11:22:12 2023,27.143001556396484
2605,Sat Feb 11 11:22:13 2023,10.281562805175781
2606,Sat Feb 11 11:22:14 2023,28.42545509338379
2607,Sat Feb 11 11:22:15 2023,11.364221572875977
2608,Sat Feb 11 11:22:16 2023,16.394376754760742
2609,Sat Feb 11 11:22:18 2023,30.82728385925293
2610,Sat Feb 11 11:22:19 2023,31.989574432373047
2611,Sat Feb 11 11:22:20 2023,24.158000946044922
2612,Sat Feb 11 11:22:21 2023,28.531789779663086
2613,Sat Feb 11 11:22:22 2023,25.005340576171875
2614,Sat Feb 11 11:22:23 2023,23.79298210144043
2615,Sat Feb 11 11:22:24 2023,23.599624633789062
2616,Sat Feb 11 11:22:25 2023,45.71032524108887
2617,Sat Feb 11 11:22:26 2023,28.262615203857422
2618,Sat Feb 11 11:22:27 2023,24.61552619934082
2619,Sat Feb 11 11:22:28 2023,9.517192840576172
2620,Sat Feb 11 11:22:29 2023,16.015291213989258
2621,Sat Feb 11 11:22:30 2023,9.971380233764648
2622,Sat Feb 11 11:22:31 2023,29.026508331298828
2623,Sat Feb 11 11:22:32 2023,46.1125373840332
2624,Sat Feb 11 11:22:33 2023,32.6230525970459
2625,Sat Feb 11 11:22:34 2023,32.04011917114258
2626,Sat Feb 11 11:22:35 2023,15.94090461730957
2627,Sat Feb 11 11:22:36 2023,10.402202606201172
2628,Sat Feb 11 11:22:37 2023,23.68950843811035
2629,Sat Feb 11 11:22:38 2023,30.98440170288086
2630,Sat Feb 11 11:22:39 2023,24.38807487487793
2631,Sat Feb 11 11:22:40 2023,23.53978157043457
2632,Sat Feb 11 11:22:41 2023,22.89295196533203
2633,Sat Feb 11 11:22:42 2023,47.72496223449707
2634,Sat Feb 11 11:22:43 2023,23.58722686767578
2635,Sat Feb 11 11:22:44 2023,10.200738906860352
2636,Sat Feb 11 11:22:45 2023,23.64206314086914
2637,Sat Feb 11 11:22:46 2023,23.762941360473633
2638,Sat Feb 11 11:22:48 2023,10.481119155883789
2639,Sat Feb 11 11:22:49 2023,10.19906997680664
2640,Sat Feb 11 11:22:50 2023,11.092185974121094
2641,Sat Feb 11 11:22:51 2023,9.840726852416992
2642,Sat Feb 11 11:22:52 2023,23.474931716918945
2643,Sat Feb 11 11:22:53 2023,13.76795768737793
2644,Sat Feb 11 11:22:54 2023,23.479938507080078
2645,Sat Feb 11 11:22:55 2023,14.099597930908203
2646,Sat Feb 11 11:22:56 2023,23.622751235961914
2647,Sat Feb 11 11:22:57 2023,23.62513542175293
2648,Sat Feb 11 11:22:58 2023,33.2338809967041
2649,Sat Feb 11 11:22:59 2023,24.083852767944336
2650,Sat Feb 11 11:23:00 2023,24.042367935180664
2651,Sat Feb 11 11:23:01 2023,30.591487884521484
2652,Sat Feb 11 11:23:02 2023,23.54907989501953
2653,Sat Feb 11 11:23:03 2023,9.939432144165039
2654,Sat Feb 11 11:23:04 2023,10.507583618164062
2655,Sat Feb 11 11:23:05 2023,31.416893005371094
2656,Sat Feb 11 11:23:06 2023,11.609792709350586
